world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
108,7.641558755109802,2,1,0.0,3
109,-4.8312377014415375,1,2,0.3125,3
110,-6.4597217752198,1,2,,3
111,5.064307610918082,2,1,0.7,3
112,-21.420648288233696,0,3,0.0,3
113,6.627368726170715,2,1,0.0,3
114,-7.205467631657467,1,2,0.35,3
115,-5.847386393816859,1,2,,3
116,-4.120883828916994,1,2,0.0,3
117,1.0972053478881598,2,1,0.375,3
118,-18.18032920309134,0,3,0.25,3
119,-4.509101910341209,1,2,0.5,3
120,-4.838412282726638,1,2,0.25,3
121,-5.395422176291594,1,2,0.0,3
122,-4.2890197864513615,1,2,0.0,3
123,-19.12538576389716,0,3,0.5,3
124,8.060000596082418,2,1,0.24,3
125,10.98931519336326,2,1,0.21428571428571427,3
126,-17.622217346941458,0,3,0.5,3
127,-7.304515933477252,1,2,0.06666666666666667,3
128,6.55218397059479,2,1,,3
129,-18.106685863814658,0,3,0.5,3
130,10.953661839424262,2,1,0.0,3
131,-19.896387963756055,0,3,0.75,3
132,-7.304734119503402,1,2,0.16666666666666666,3
133,-5.221807857604119,1,2,0.29411764705882354,3
134,-5.1464573956500805,1,2,0.23076923076923078,3
135,-8.00087587911087,1,2,0.08333333333333333,3
136,-4.932102997859915,1,2,0.0,3
137,11.230586441863645,2,1,,3
138,-23.948171886937814,0,3,0.5,3
139,-5.504739668149404,1,2,0.0,3
140,-22.088679088152848,0,3,0.5,3
141,-19.198604576645526,0,3,0.6666666666666666,3
142,-22.604014076242844,0,3,0.0,3
143,-20.350799994721356,0,3,0.4,3
144,-26.78970549417866,0,3,0.3333333333333333,3
145,-20.132545072762408,0,3,,3
146,-23.178799473863922,0,3,0.2857142857142857,3
147,-23.54379208801637,0,3,0.5,3
148,-28.722215201320292,0,3,0.3181818181818182,3
149,-24.112188577020913,0,3,0.25,3
150,-23.063325252651964,0,3,0.5,3
151,-8.092442998268316,1,2,,3
152,-12.383938304414954,1,2,0.421875,3
153,-26.5292338647881,0,3,0.5,3
154,-22.700711237119275,0,3,0.3333333333333333,3
155,-23.610100656299537,0,3,0.5,3
156,-25.562998440386746,0,3,,3
157,-20.193571670930798,0,3,1.0,3
158,-19.23169985608805,0,3,,3
159,-14.252793670501475,1,2,0.0,3
160,-21.35613752407097,0,3,0.8888888888888888,3
161,-22.92695048539802,0,3,,3
162,-28.267049252172125,0,3,0.16666666666666666,3
163,-19.287672456328576,0,3,0.5,3
164,-27.06910454315964,0,3,0.35714285714285715,3
165,-33.54065422500577,0,3,0.46153846153846156,3
166,-16.222028017975198,1,1,0.20833333333333334,3
167,-30.266710153714655,0,3,0.125,3
168,-10.525325455962497,1,2,0.75,3
169,-27.14234590541551,0,3,0.4166666666666667,3
170,-22.81678045809046,0,3,0.5,3
171,-26.18735679483933,0,3,,3
172,-22.725799019266077,0,3,0.65,3
173,-35.940960646247596,0,3,0.2777777777777778,3
174,-28.272968423034126,0,3,0.25,3
175,-7.820070704993057,1,2,0.375,3
176,-23.550389747423612,0,3,0.3125,3
177,-24.383481064919852,0,3,0.25,3
178,-21.10071938287806,0,3,,3
179,-26.78872805728409,0,2,0.5,3
180,-31.01046888466688,0,3,0.2,3
181,-31.33889037487941,0,2,,3
182,-23.77106618342965,0,3,0.5,3
183,-31.18311618562681,0,3,0.25,3
184,-23.885984949359848,0,3,1.0,3
185,-19.347464815998833,0,3,0.3333333333333333,3
186,-24.430196935314175,0,3,0.3333333333333333,3
187,-26.046414951910915,0,3,0.2857142857142857,3
188,-23.750405919252795,0,3,,3
189,-24.060023947316655,0,3,0.5,3
190,-23.624300496575156,0,3,0.5,3
191,-19.299367946886083,0,3,0.8333333333333334,3
192,-20.678710166585645,0,3,0.5,3
193,-24.47128419330296,0,3,0.35,3
194,-21.408589651139078,0,3,0.5,3
195,-30.547198521814014,0,3,0.6,3
